financial_year,year_start,hh_metered_ml_d,hh_unmetered_ml_d,leakage_l_prop_d,leakage_ml_d,metered_occupancy_h_prop,metered_properties_000,metering_penetration,nhh_metered_ml_d,nhh_unmetered_ml_d,pcc_avg_lhd,pcc_metered_lhd,pcc_unmetered_lhd,population_000,total_properties_000,unmetered_occupancy_h_prop,climate_change_supply_impact_ml_d,deployable_output_ml_d,other_supply_change_ml_d,outage_allowance_ml_d,raw_treatment_losses_ml_d,sustainability_reduction_ml_d,distribution_input_ml_d,published_sdb_ml_d,target_headroom_ml_d,total_wafu_ml_d,wafu_own_sources_ml_d,wrz,household_consumption_ml_d,non_household_consumption_ml_d,customer_consumption_ml_d,residual_other_demand_ml_d,calculated_sdb_ml_d,sdb_reconciliation_error_ml_d,di_reconciliation_error_ml_d,scenario_name,scenario_description,ramp_factor,scenario_population_000,scenario_pcc_lhd,scenario_household_consumption_ml_d,scenario_non_household_consumption_ml_d,scenario_leakage_ml_d,scenario_residual_other_demand_ml_d,scenario_distribution_input_ml_d,demand_change_vs_baseline_ml_d,demand_change_vs_baseline_pct,scenario_sdb_ml_d,sdb_improvement_vs_baseline_ml_d,deficit_flag
2034-35,2034,401.8249390163605,299.2063311553167,102.05401069772056,272.13,2.1385771141132035,1578.68624609138,0.6249725776067047,237.81379440373263,4.732947889698903,126.34902258857744,119.0,137.7,5642.144137419895,2666.529204874044,2.5704654165716803,-29.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1250.766730786382,-251.05254563055468,191.4424314839486,1191.156616639776,1185.256616639776,Strategic Grid,701.0312701716772,242.54674229343152,943.5780124651088,35.05871832127343,-251.05254563055468,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.47368421052631576,5722.321975162177,126.34902258857744,710.9932934846431,242.54674229343152,272.13,35.05871832127343,1260.728754099348,9.96202331296604,0.007964733205449681,-261.0145689435205,-9.962023312965812,Deficit
2035-36,2035,409.3655431428558,293.60075459375446,101.35636577303892,272.13,2.134600805429013,1612.0460719099715,0.6336574036039068,237.97023983361672,4.732947889698903,126.0926745461278,119.0,137.6,5668.770122290779,2684.883163721201,2.571803465333507,-30.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1252.8582037811996,-223.55573274185653,156.35414560043304,1185.656616639776,1179.756616639776,Strategic Grid,702.9662977366103,242.7031877233156,945.669485459926,35.05871832127366,-223.55573274185653,0.0,2.273736754432321e-13,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.5263157894736842,5758.277018958528,126.0926745461278,714.0657655956094,242.7031877233156,272.13,35.05871832127366,1263.957671640199,11.099467858999333,0.008859316900747816,-234.65520060085586,-11.099467858999333,Deficit
2036-37,2036,416.8917849381807,288.1480912486217,100.66798032311588,272.13,2.130819084866124,1645.1222790863978,0.6421078903473281,237.464158787094,4.732947889698903,125.85709036635232,118.9,137.4,5695.681276558198,2703.242869545404,2.573302475518977,-30.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1254.4257011848688,-226.71838642001333,157.44930187492062,1185.156616639776,1179.256616639776,Strategic Grid,705.0398761868023,242.1971066767929,947.2369828635952,35.058718321273545,-226.71838642001333,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.5789473684210527,5794.606267151051,125.85709036635232,717.2853056153099,242.1971066767929,272.13,35.058718321273545,1266.6711306133764,12.245429428507578,0.009761781360937636,-238.9638158485209,-12.245429428507578,Deficit
2037-38,2037,424.3102475067257,282.79571352649924,99.98888181278576,272.13,2.127045986566612,1677.9150147717762,0.6503303957461941,238.29569833884835,4.732947889698903,125.62695358082088,118.9,137.3,5722.38963741862,2721.6025928715035,2.574740338461837,-31.000000000000004,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1257.3233255830455,-235.0376416838561,162.37093274058645,1184.656616639776,1178.756616639776,Strategic Grid,707.105961033225,243.02864622854725,950.1346072617722,35.058718321273545,-235.0376416838561,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.631578947368421,5830.813862127604,125.62695358082088,720.5037581896439,243.02864622854725,272.13,35.058718321273545,1270.7211227394648,13.397797156419301,0.010655808958452655,-248.4354388402752,-13.397797156419102,Deficit
2038-39,2038,431.59263220416426,277.52741680797766,99.3188835702246,272.13,2.1231292634400867,1710.43010982442,0.6583319106389864,238.4944689972674,4.732947889698903,125.40315649629916,118.8,137.2,5748.495487253094,2739.962333623971,2.575932882785948,-31.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1259.5361842203815,-236.3302403981233,160.9506728175178,1184.156616639776,1178.256616639776,Strategic Grid,709.1200490121419,243.2274168869663,952.347465899108,35.05871832127343,-236.3302403981233,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.6842105263157895,5866.490920938816,125.40315649629916,723.6756710708122,243.2274168869663,272.13,35.05871832127343,1274.091806279052,14.555622058670451,0.011556334975544973,-250.88586245679372,-14.555622058670423,Deficit
2039-40,2039,438.8398488781844,272.3884832938458,98.65780389321036,272.13,2.1196475297244155,1742.6733664325736,0.6661192221766897,238.70249876126823,4.732947889698903,125.17715168145196,118.8,137.0,5775.547370309593,2758.3220917278904,2.577582825428657,-32.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1261.8524971442707,-244.5031460532373,166.30726554874263,1183.656616639776,1177.756616639776,Strategic Grid,711.2283321720302,243.43544665096712,954.6637788229972,35.05871832127343,-244.5031460532373,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.7368421052631579,5903.217364811173,125.17715168145196,726.9502216200434,243.43544665096712,272.13,35.05871832127343,1277.574386592284,15.721889448013371,0.012459371823247143,-260.22503550125066,-15.721889448013371,Deficit
2040-41,2040,446.0027547002287,267.35111557253725,98.00546588484056,272.13,2.116266954113829,1774.6499168641117,0.673698677360376,238.26621402237083,4.732947889698903,124.9547300951956,118.8,136.9,5802.671492512479,2776.6818671089336,2.579286432670362,-32.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1263.541750506109,-214.13409032402208,133.74895645768882,1183.156616639776,1177.256616639776,Strategic Grid,713.3538702727659,242.99916191206967,956.3530321848356,35.05871832127366,-214.13409032402208,0.0,2.273736754432321e-13,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.7894736842105263,5940.103185756196,124.9547300951956,730.2490935160682,242.99916191206967,272.13,35.05871832127366,1280.4369737494117,16.895223243302553,0.013371321712587024,-231.0293135673244,-16.895223243302325,Deficit
2041-42,2041,453.0834844689378,262.41279640527614,97.36169729572258,272.13,2.1129841479926124,1806.365509864268,0.6810766830296371,239.1480341523839,4.732947889698903,124.73577771992944,118.7,136.7,5829.868079959539,2795.0416596933705,2.5810403573559637,-33.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1266.5659812375702,-217.36714224272512,133.457777644931,1182.656616639776,1176.756616639776,Strategic Grid,715.4962808742139,243.8809820420828,959.3772629162968,35.058718321273545,-217.36714224272512,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.8421052631578947,5977.148957769043,124.73577771992944,733.5719763910362,243.8809820420828,272.13,35.058718321273545,1284.6416767543926,18.075695516822407,0.01427142034808208,-235.44283775954756,-18.075695516822435,Deficit
2042-43,2042,460.1310052707583,257.5899264460259,96.72633037234372,272.13,2.109797632214636,1837.8252267204348,0.6882592230129547,239.3856957338394,4.732947889698903,124.53149284592456,118.7,136.6,5857.141890187303,2813.401469408047,2.582842818781873,-33.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1269.028293661596,-223.27928565790407,136.4076086360843,1182.156616639776,1176.256616639776,Strategic Grid,717.7209317167842,244.1186436235383,961.8395753403224,35.05871832127332,-223.27928565790407,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.8947368421052632,6014.359909344963,124.53149284592456,736.986072515498,244.1186436235383,272.13,35.05871832127332,1288.2934344603095,19.265140798713446,0.015181017550937885,-242.54442645661774,-19.265140798713674,Deficit
2043-44,2043,467.1006111959164,252.86072646367148,96.09920171133813,272.13,2.106715568709717,1869.0334833537436,0.6952518730919941,239.63069541195853,4.732947889698903,124.32953486178106,118.6,136.4,5884.523672878968,2831.761296180394,2.584703082491822,-34.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1271.5136992825187,-229.48972506146265,139.63264241872,1181.656616639776,1175.756616639776,Strategic Grid,719.9613376595878,244.36364330165745,964.3249809612452,35.05871832127343,-229.48972506146265,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,0.9473684210526315,6051.768029897633,124.32953486178106,740.4233967299128,244.36364330165745,272.13,35.05871832127343,1291.9757583528435,20.462059070324813,0.01609267684797341,-249.95178413178743,-20.462059070324784,Deficit
2044-45,2044,474.51474585648174,247.80362336026943,95.48015211938716,272.13,2.106621641558096,1899.9959565256145,0.7020605263403521,239.22761920747985,4.732947889698903,124.14363786304688,118.6,136.5,5912.181270052472,2850.121139938404,2.579065581327968,-34.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1273.4676546352034,-235.05135737194016,142.74031937651284,1181.156616639776,1175.256616639776,Strategic Grid,722.3183692167512,243.9605670971787,966.27893631393,35.058718321273545,-235.05135737194016,0.0,0.0,Higher Population Stress,Illustrative population sensitivity ending 3 percent above the published baseline,1.0,6089.546708154046,124.14363786304688,743.9879202932538,243.9605670971787,272.13,35.058718321273545,1295.137205711706,21.669551076502557,0.01701617704825805,-256.72090844844274,-21.669551076502586,Deficit
2020-21,2020,293.2714825526864,462.845367200404,119.73414022623872,286.08219902588684,2.3707809616323723,1034.4383369736977,0.46,178.63009817655984,1.0187867859152795,135.9944923771094,119.58419826592674,148.94551011637424,5776.814061638896,2389.311841095046,2.7915548383797617,0.0,1457.5003124364475,0.0,34.22718361689675,52.713946583366585,0.0,1278.8418746127709,38.3104879861002,24.50681963731297,1341.659182236184,1362.559182236184,Strategic Grid,756.1168497530905,179.6488849624751,935.7657347155656,56.99394087131844,38.3104879861002,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5776.814061638896,135.9944923771094,756.1168497530905,179.6488849624751,286.08219902588684,56.99394087131844,1278.8418746127709,0.0,0.0,38.3104879861002,0.0,Surplus
2021-22,2021,288.9505801353781,440.7652302905986,116.06906346612524,277.80420474978416,2.370525240910691,1066.8334219112237,0.5093,209.69570993492985,1.100584480100717,129.93422495508386,114.25688348797978,142.77718403777314,5709.813043939368,2393.4388410987854,2.79129911765808,0.0,1447.50031243645,0.0,50.87830895166869,38.08,0.0,1264.08413261521,51.60992822625093,21.947942643317955,1337.6420034847788,1358.542003484779,Strategic Grid,729.7158104259768,210.79629441503056,940.5121048410074,45.76782302441836,51.60992822625093,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5709.813043939368,129.93422495508386,729.7158104259768,210.79629441503056,277.80420474978416,45.76782302441836,1264.08413261521,0.0,0.0,51.60992822625093,0.0,Surplus
2022-23,2022,300.720949170895,377.3681485678252,111.02966300082988,272.13,2.171906553723744,1158.161447666915,0.5004179059192034,234.53635377957315,4.732947889698903,130.84891417157252,119.6,141.5,5276.002459310545,2450.966639410281,2.530237229190257,-12.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,0.0,1224.5471177292657,-38.19699091001157,112.30648982052196,1298.656616639776,1292.756616639776,Strategic Grid,678.0890977387202,239.26930166927204,917.3583994079922,35.05871832127343,-38.19699091001157,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5276.002459310545,130.84891417157252,678.0890977387202,239.26930166927204,272.13,35.05871832127343,1224.5471177292657,0.0,0.0,-38.19699091001155,2.1316282072803006e-14,Deficit
2023-24,2023,310.1711028811108,369.8879465019877,110.13134847515396,272.13,2.167878691539847,1197.1358536665373,0.5129002455868192,235.24731654386596,4.732947889698903,130.39499960245757,119.5,141.2,5309.149751075058,2470.958575989774,2.532345690684976,-14.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,0.0,1227.228032137937,-61.83512089915379,131.2637054009932,1296.656616639776,1290.756616639776,Strategic Grid,680.0590493830985,239.98026443356483,920.0393138166633,35.05871832127343,-61.83512089915379,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5309.149751075058,130.39499960245757,680.0590493830985,239.98026443356483,272.13,35.05871832127343,1227.2280321379367,-2.2737367544323206e-13,-1.8527418661316556e-16,-61.83512089915379,0.0,Deficit
2024-25,2024,319.5805349444884,362.6246871980567,109.25698843372982,272.13,2.164075559192505,1235.5218396926846,0.5249725186966552,235.1241940564701,4.732947889698903,129.98676907815624,119.5,140.9,5342.039627293122,2490.733122898233,2.534644426137303,-16.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,0.0,1229.2510824099872,-83.11021488538009,148.51574911516892,1294.656616639776,1288.756616639776,Strategic Grid,682.205222142545,239.85714194616895,922.062364088714,35.058718321273204,-83.11021488538009,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5342.039627293122,129.98676907815624,682.205222142545,239.85714194616895,272.13,35.058718321273204,1229.2510824099872,0.0,0.0,-83.11021488538009,0.0,Deficit
2025-26,2025,328.7344812235517,355.70433865376947,108.46706685547254,272.13,2.161568093907124,1271.9118771519943,0.5363755019848727,236.01320337134,4.732947889698903,129.61155245925514,119.6,140.5,5374.466016098872,2508.872120259331,2.5386130421642266,-18.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-5.0,1232.3736894596336,-89.78383096738165,145.0667581475241,1287.656616639776,1281.756616639776,Strategic Grid,684.4388198773212,240.74615126103885,925.18497113836,35.05871832127366,-89.78383096738165,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.0,5374.466016098872,129.61155245925514,684.4388198773212,240.74615126103885,272.13,35.05871832127366,1232.3736894596336,0.0,0.0,-89.78383096738165,0.0,Deficit
2026-27,2026,337.8676919866098,348.9891028179515,107.69970344674228,272.13,2.1594423878054423,1307.6830565059454,0.5474097513851043,236.2071837252849,4.732947889698903,129.27285092617686,119.6,140.2,5407.006133512317,2526.747904506244,2.542966177213869,-20.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-5.0,1234.9856447408183,-109.03637788387503,159.70734978283258,1285.656616639776,1279.756616639776,Strategic Grid,686.8567948045613,240.94013161498376,927.7969264195452,35.05871832127343,-109.03637788387503,0.0,-2.273736754432321e-13,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.05263157894736842,5407.006133512317,129.27285092617686,686.8567948045613,239.6720256591154,272.13,35.05871832127343,1233.7175387849502,-1.2681059558681227,-0.0010268183774186745,-107.7682719280067,1.2681059558683359,Deficit
2027-28,2027,346.8538797079624,342.4764923982896,106.9756658870588,272.13,2.157731838925487,1342.3339022026948,0.5579970260128786,236.3979445959353,4.732947889698903,128.96807146147947,119.8,139.9,5438.742218308759,2543.849554414603,2.5478234600220437,-22.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-5.0,1237.6499829131596,-138.10274828034116,184.1093820069576,1283.656616639776,1277.756616639776,Strategic Grid,689.3303721062521,241.13089248563415,930.4612645918862,35.05871832127343,-138.10274828034116,0.0,-2.273736754432321e-13,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.10526315789473684,5438.742218308759,128.96807146147947,689.3303721062521,238.59267256473274,272.13,35.05871832127343,1235.1117629922583,-2.5382199209013834,-0.0020508382466317043,-135.56452835943978,2.5382199209013834,Deficit
2028-29,2028,355.86325226189524,336.1082706572855,106.25801089174767,272.13,2.155830574618583,1376.7228416440194,0.568310981725337,235.9405150066552,4.732947889698903,128.71149747570914,119.9,139.6,5469.91682934028,2561.030436352112,2.552349226135503,-24.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-5.0,1239.833704136808,-155.51916896129424,197.34208146426215,1281.656616639776,1275.756616639776,Strategic Grid,691.9715229191808,240.6734628963541,932.6449858155348,35.05871832127332,-155.51916896129424,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.15789473684210525,5469.91682934028,128.71149747570914,691.9715229191808,236.8733555874643,272.13,35.05871832127332,1236.0335968279182,-3.8001073088896646,-0.003065013716122002,-151.71906165240432,3.8001073088899204,Deficit
2029-2030,2029,364.6079558642256,329.9730829644918,105.6098502620732,272.13,2.154848406056683,1409.3188558929207,0.5780941491039444,236.76500350591965,4.732947889698903,128.47349881195706,120.1,139.3,5500.187904643919,2576.748279868813,2.55807229593119,-26.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-5.0,1243.2677085456094,-177.92432380012502,214.31323189429173,1279.656616639776,1273.756616639776,Strategic Grid,694.5810388287174,241.49795139561851,936.078990224336,35.05871832127343,-177.92432380012502,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.21052631578947367,5500.187904643919,128.47349881195706,694.5810388287174,236.41378399781604,272.13,35.05871832127343,1238.1835411478069,-5.084167397802503,-0.004089358520981799,-172.84015640232252,5.084167397802503,Deficit
2030-2031,2030,372.0926202666675,323.6948317264983,104.93872793181104,272.13,2.153343601810951,1442.3470776704698,0.5877483372212411,236.9956090730021,4.732947889698903,127.9795621005615,119.8,138.9,5530.480553714258,2593.2275468102634,2.5629832721584265,-27.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1244.7047272771404,-232.3832625777033,180.83515194033905,1193.156616639776,1187.256616639776,Strategic Grid,695.7874519931659,241.728556962701,937.5160089558668,35.058718321273545,-232.3832625777033,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.2631578947368421,5530.480553714258,127.9795621005615,695.7874519931659,235.36727914789307,272.13,35.058718321273545,1238.3434494623325,-6.361277814807863,-0.005110672174213965,-226.02198476289547,6.361277814807835,Deficit
2031-2032,2031,379.701287920501,317.375859088901,104.20274707958524,272.13,2.149808460895751,1476.886854379155,0.5974439975154033,237.241984056231,4.732947889698903,127.54413412833364,119.6,138.6,5559.15289985498,2611.5434345714484,2.565157164452423,-28.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1246.2407972766057,-233.6299448326909,180.04576419586152,1192.656616639776,1186.756616639776,Strategic Grid,697.0771470094021,241.97493194592988,939.052078955332,35.05871832127343,-233.6299448326909,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.3157894736842105,5559.15289985498,127.54413412833364,697.0771470094021,234.3336183055321,272.13,35.05871832127343,1238.5994836362074,-7.641313640398266,-0.006131490525022719,-225.98863119229287,7.641313640398039,Deficit
2032-33,2032,387.1976018727971,311.1952989179038,103.47701713091736,272.13,2.146222012496541,1511.1128972667454,0.6068735803943206,236.8192093273845,4.732947889698903,127.12686360934582,119.4,138.3,5587.441930091958,2629.8593402214697,2.567192216313054,-28.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1247.1337763290578,-238.9285794277248,183.95141973844304,1192.156616639776,1186.256616639776,Strategic Grid,698.3929007907009,241.5521572170834,939.9450580077844,35.058718321273545,-238.9285794277248,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.3684210526315789,5587.441930091958,127.12686360934582,698.3929007907009,232.65286721434873,272.13,35.058718321273545,1238.2344863263231,-8.899290002734688,-0.007135794228049677,-230.02928942499008,8.899290002734716,Deficit
2033-34,2033,394.5652580864792,305.1382648436892,102.76132540474924,272.13,2.142455491172226,1545.0311982831308,0.6160451999505575,237.6539584293845,4.732947889698903,126.72922466031216,119.2,138.0,5615.021352979902,2648.175263681673,2.568935557382824,-29.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1249.2791475705253,-244.1278312952917,186.50530036454248,1191.656616639776,1185.756616639776,Strategic Grid,699.7035229301684,242.38690631908332,942.0904292492518,35.058718321273545,-244.1278312952917,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.42105263157894735,5615.021352979902,126.72922466031216,699.7035229301684,232.18114184249035,272.13,35.058718321273545,1239.0733830939323,-10.205764476593004,-0.008169322682156479,-233.9220668186987,10.205764476593004,Deficit
2034-35,2034,401.8249390163605,299.2063311553167,102.05401069772056,272.13,2.1385771141132035,1578.68624609138,0.6249725776067047,237.81379440373263,4.732947889698903,126.34902258857744,119.0,137.7,5642.144137419895,2666.529204874044,2.5704654165716803,-29.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-90.0,1250.766730786382,-251.05254563055468,191.4424314839486,1191.156616639776,1185.256616639776,Strategic Grid,701.0312701716772,242.54674229343152,943.5780124651088,35.05871832127343,-251.05254563055468,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.47368421052631576,5642.144137419895,126.34902258857744,701.0312701716772,231.05768607953212,272.13,35.05871832127343,1239.2776745724827,-11.489056213899175,-0.009185610658732326,-239.56348941665527,11.489056213899403,Deficit
2035-36,2035,409.3655431428558,293.60075459375446,101.35636577303892,272.13,2.134600805429013,1612.0460719099715,0.6336574036039068,237.97023983361672,4.732947889698903,126.0926745461278,119.0,137.6,5668.770122290779,2684.883163721201,2.571803465333507,-30.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1252.8582037811996,-223.55573274185653,156.35414560043304,1185.656616639776,1179.756616639776,Strategic Grid,702.9662977366103,242.7031877233156,945.669485459926,35.05871832127366,-223.55573274185653,0.0,2.273736754432321e-13,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.5263157894736842,5668.770122290779,126.0926745461278,702.9662977366103,229.92933573787795,272.13,35.05871832127366,1240.084351795762,-12.773851985437659,-0.010195768321495142,-210.78188075641887,12.773851985437659,Deficit
2036-37,2036,416.8917849381807,288.1480912486217,100.66798032311588,272.13,2.130819084866124,1645.1222790863978,0.6421078903473281,237.464158787094,4.732947889698903,125.85709036635232,118.9,137.4,5695.681276558198,2703.242869545404,2.573302475518977,-30.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1254.4257011848688,-226.71838642001333,157.44930187492062,1185.156616639776,1179.256616639776,Strategic Grid,705.0398761868023,242.1971066767929,947.2369828635952,35.058718321273545,-226.71838642001333,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.5789473684210527,5695.681276558198,125.85709036635232,705.0398761868023,228.1751689218207,272.13,35.058718321273545,1240.4037634298966,-14.021937754972214,-0.011177973906089282,-212.69644866504112,14.021937754972214,Deficit
2037-38,2037,424.3102475067257,282.79571352649924,99.98888181278576,272.13,2.127045986566612,1677.9150147717762,0.6503303957461941,238.29569833884835,4.732947889698903,125.62695358082088,118.9,137.3,5722.38963741862,2721.6025928715035,2.574740338461837,-31.000000000000004,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1257.3233255830455,-235.0376416838561,162.37093274058645,1184.656616639776,1178.756616639776,Strategic Grid,707.105961033225,243.02864622854725,950.1346072617722,35.058718321273545,-235.0376416838561,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.631578947368421,5722.38963741862,125.62695358082088,707.105961033225,227.67946857200744,272.13,35.058718321273545,1241.974147926506,-15.349177656539496,-0.012207820649013873,-219.6884640273164,15.349177656539695,Deficit
2038-39,2038,431.59263220416426,277.52741680797766,99.3188835702246,272.13,2.1231292634400867,1710.43010982442,0.6583319106389864,238.4944689972674,4.732947889698903,125.40315649629916,118.8,137.2,5748.495487253094,2739.962333623971,2.575932882785948,-31.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1259.5361842203815,-236.3302403981233,160.9506728175178,1184.156616639776,1178.256616639776,Strategic Grid,709.1200490121419,243.2274168869663,952.347465899108,35.05871832127343,-236.3302403981233,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.6842105263157895,5748.495487253094,125.40315649629916,709.1200490121419,226.58554099470018,272.13,35.05871832127343,1242.8943083281156,-16.641875892265944,-0.013212701707785244,-219.68836450585732,16.641875892265972,Deficit
2039-40,2039,438.8398488781844,272.3884832938458,98.65780389321036,272.13,2.1196475297244155,1742.6733664325736,0.6661192221766897,238.70249876126823,4.732947889698903,125.17715168145196,118.8,137.0,5775.547370309593,2758.3220917278904,2.577582825428657,-32.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1261.8524971442707,-244.5031460532373,166.30726554874263,1183.656616639776,1177.756616639776,Strategic Grid,711.2283321720302,243.43544665096712,954.6637788229972,35.05871832127343,-244.5031460532373,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.7368421052631579,5775.547370309593,125.17715168145196,711.2283321720302,225.49809795036956,272.13,35.05871832127343,1243.915148443673,-17.937348700597795,-0.014215091495394468,-226.5657973526395,17.937348700597795,Deficit
2040-41,2040,446.0027547002287,267.35111557253725,98.00546588484056,272.13,2.116266954113829,1774.6499168641117,0.673698677360376,238.26621402237083,4.732947889698903,124.9547300951956,118.8,136.9,5802.671492512479,2776.6818671089336,2.579286432670362,-32.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1263.541750506109,-214.13409032402208,133.74895645768882,1183.156616639776,1177.256616639776,Strategic Grid,713.3538702727659,242.99916191206967,956.3530321848356,35.05871832127366,-214.13409032402208,0.0,2.273736754432321e-13,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.7894736842105263,5802.671492512479,124.9547300951956,713.3538702727659,223.81501755059048,272.13,35.05871832127366,1244.3576061446302,-19.184144361478957,-0.015182833771653992,-194.9499459625429,19.184144361479184,Deficit
2041-42,2041,453.0834844689378,262.41279640527614,97.36169729572258,272.13,2.1129841479926124,1806.365509864268,0.6810766830296371,239.1480341523839,4.732947889698903,124.73577771992944,118.7,136.7,5829.868079959539,2795.0416596933705,2.5810403573559637,-33.0,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1266.5659812375702,-217.36714224272512,133.457777644931,1182.656616639776,1176.756616639776,Strategic Grid,715.4962808742139,243.8809820420828,959.3772629162968,35.058718321273545,-217.36714224272512,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.8421052631578947,5829.868079959539,124.73577771992944,715.4962808742139,223.3436361859074,272.13,35.058718321273545,1246.0286353813947,-20.537345856175534,-0.01621498300160277,-196.82979638654962,20.537345856175506,Deficit
2042-43,2042,460.1310052707583,257.5899264460259,96.72633037234372,272.13,2.109797632214636,1837.8252267204348,0.6882592230129547,239.3856957338394,4.732947889698903,124.53149284592456,118.7,136.6,5857.141890187303,2813.401469408047,2.582842818781873,-33.5,1428.8163127490143,0.0,124.05969610923822,37.42654938426684,-95.0,1269.028293661596,-223.27928565790407,136.4076086360843,1182.156616639776,1176.256616639776,Strategic Grid,717.7209317167842,244.1186436235383,961.8395753403224,35.05871832127332,-223.27928565790407,0.0,0.0,Non-Household Efficiency,Illustrative non-household demand reduction ending 10 percent below baseline,0.8947368421052632,5857.141890187303,124.53149284592456,717.7209317167842,222.27644919406382,272.13,35.05871832127332,1247.1860992321213,-21.84219442947483,-0.017211747396468493,-201.43709122842947,21.842194429474603,Deficit
